,ztfname,filename,redshift,phase,v_x1,v_x2,V_Sil_5972_mean,V_err_Sil_5972_mean,V_Sil_5972_median,V_err_Sil_5972_median,V_lower_err_Sil_5972_median,V_higher_err_Sil_5972_median,pEW_Sil_5972_mean,pEW_err_Sil_5972_mean,pEW_Sil_5972_median,pEW_err_Sil_5972_median,pEW_lower_err_Sil_5972_median,pEW_higher_err_Sil_5972_median,pEW_Sil_5972_median_trap,pEW_Sil_5972_median_trap_err,pEW_lower_trap_err_Sil_5972_median,pEW_higher_trap_err_Sil_5972_median,FWHMv_Sil_5972_mean,FWHMv_err_Sil_5972_mean,FWHMv_Sil_5972_median,FWHMv_err_Sil_5972_median,FWHMA_Sil_5972_mean,FWHMA_err_Sil_5972_mean,FWHMA_Sil_5972_median,FWHMA_err_Sil_5972_median,FWHMA_lower_err_Sil_5972_median,FWHMA_higher_err_Sil_5972_median,V_Sil_err_low_5972_final,V_Sil_err_high_5972_final,pEW_err_trap_low_5972_final,pEW_err_trap_high_5972_final,FWHMA_err_low_5972_final,FWHMA_err_high_5972_final
11,ZTF18absnqyo,ZTF18absnqyo_20180908_SEDm_0_dereddened.csv,0.03861004,-5.100248729999294,-18104.838709677417,-10483.870967741932,-1.3623587174967098,0.04573425128949381,-1.3609377314397917,0.04573425128949381,0.003946254525599469,0.00043249799676739107,1.052482039265093,1.021208464411636,1.0838158527229802,1.021208464411636,0.045234772352212384,0.05039050574130046,0.9645317176900432,1.1814267124773845,0.09127802104761018,0.062383871199678025,0.17251625109717061,0.15787804126576166,0.1747112759916727,0.15787804126576166,32.82670138395194,12.306916381418128,33.24423240312353,12.306916381418128,1.6618161735783614,1.9220509511164734,0.06590419006791624,0.06573629625940183,1.1849475744021287,1.1830726200622592,12.418607966031638,12.456101744843995
12,ZTF18abupgql,ZTF18abupgql_20180913_P200_0_dereddened.csv,0.0462104,-10.15270235999924,-16975.806451612894,-4415.322580645152,-1.1167763368530137,0.007477546762765963,-1.1161945207767348,0.007477546762765963,0.0033987496509769186,0.0018530572780144678,30.680799577306047,1.0153749133856391,30.77359919138786,1.0153749133856391,0.7761099405156989,0.6645759539889965,30.605284073677527,1.2928483505224015,0.7978695137363881,0.634863009827606,0.5455315159106343,0.019170821456109266,0.5465502602376815,0.019170821456109266,104.5930520279265,2.0268933196048606,104.79698036641275,2.0268933196048606,1.8057180271581506,1.4416847944692144,0.028213720519920767,0.02770373460504411,1.5192276387686063,1.4403152081040669,2.7145743907034,2.487318149264897
13,ZTF18abvejbm,ZTF18abvejbm_20180912_P200_0_dereddened.csv,0.04416009,-12.705234879998898,-11189.51612903225,-7379.032258064508,-0.8588876730480943,0.002610920848541468,-0.9584375957096576,0.002610920848541468,0.3494826587910278,0.36111363476446395,2.6209314986348065,0.7789522975957083,2.4783804141840813,0.7789522975957083,0.8944390334536507,1.5177697139998463,2.3746012307277513,0.9459861610279207,0.8614373837910759,0.9831036394878595,1.4272658420356468,0.006321360835872442,0.018713276799482648,0.006321360835872442,54.88059676708631,0.7113856372333608,3.590230689405871,0.7113856372333608,1.2375070714259127,806.7757345043791,0.369492411510355,0.38112307337039547,1.279439011070538,1.3643249549981187,1.4274078872876714,806.7760481413695
14,ZTF18abvejbm,ZTF18abvejbm_20180914_SEDm_0_dereddened.csv,0.04416009,-10.705234879998898,-18245.96774193548,-7802.419354838705,-1.1373191617971359,0.037515882177736964,-1.1407010774653612,0.037515882177736964,0.006383293924302231,0.0158564610967322,12.82119056176997,3.2278335573032946,12.10282851749077,3.2278335573032946,0.0,3.0421058671085435,9.927217457254123,3.5061516262036863,0.2307697037190179,2.7537795918130876,0.37901874024529797,0.0998713749801939,0.33989065293977205,0.0998713749801939,72.62505016564855,10.164242049586337,65.11379282469716,10.164242049586337,2.8479410223873582,14.42157288697456,0.05805506348566346,0.06072921278500265,3.5137378789666873,4.458295780476774,10.555689674747729,17.643513850049793
15,ZTF18abvejbm,ZTF18abvejbm_20180915_NTT_0_dereddened.csv,0.04416009,-9.705234879998898,-16834.677419354834,-5262.096774193546,-1.1644047239277724,0.040444301034971146,-1.1665771706650565,0.040444301034971146,0.011979752452511323,0.011453699260712056,22.084039743101016,3.069803983550475,21.909828874909284,3.069803983550475,1.1987422877147342,1.9754226318129744,20.83506166122973,3.4979964357945454,1.348077291767809,1.3212420869668446,0.6698104938052374,0.10583670296389167,0.6686283324955691,0.10583670296389167,128.2348033218134,10.95237369192514,128.11957523818455,10.95237369192514,5.852501453899533,5.3643471906965825,0.06218122751925101,0.062034851170929634,3.7487719921877583,3.7392057602121667,12.417981428375148,12.195520090176895
16,ZTF18acbvgqw,ZTF18acbvgqw_20181104_SEDm_0_dereddened.csv,0.00884722,-12.614274049999947,-21633.06451612903,-8508.064516129023,-1.5644665757128744,0.028137770620694304,-1.5594571110353526,0.028137770620694304,0.007977669704844967,0.005924568531878405,5.287759932219421,0.5096950998894455,5.30161201381148,0.5096950998894455,0.24080700019799758,0.16658499560817344,5.02287496008822,0.5358579169486873,0.2733607450103833,0.13879755506772387,0.7101506648292237,0.07645914116965019,0.7049753309918998,0.07645914116965019,134.31517435195732,7.523999322032995,133.35666419357403,7.523999322032995,3.2203845364548607,4.223230387910822,0.0492468348616121,0.048754732615549246,0.6015561520500128,0.5535417495088912,8.184219105118737,8.628223496602667
17,ZTF18acbvgqw,ZTF18acbvgqw_20181109_Lick-3m_0_dereddened.csv,0.00884722,-7.614274049999949,-15141.12903225806,-9919.354838709674,-1.3196928826943926,0.004954798556888334,-1.3189337358453206,0.004954798556888334,0.004363900121410529,0.004390245725523236,1.9732905441205815,0.18293588880368258,2.040181226998202,0.18293588880368258,0.20079203381134295,0.07128305746659376,2.03965300975546,0.2507167651729172,0.2011877257714052,0.06379255154198582,0.1568029215073216,0.015837003828436058,0.16084967235623893,0.015837003828436058,29.875611081280905,1.3350303404415982,30.64617970753534,1.3350303404415982,2.420416415969689,1.072487922107755,0.026602548978159085,0.02661999141010151,0.321458235762971,0.25870521056022167,2.7641855286132953,1.7124649932090932
18,ZTF18acehilk,ZTF18acehilk_20181108_SEDm_0_dereddened.csv,0.03503777,-9.705358109997178,-17399.19354838709,-8931.45161290322,-1.3475899123733326,0.06310598874316309,-1.3424122694857386,0.06310598874316309,0.005696124852967192,0.002496359112462189,20.3604607864902,7.259592522515948,19.67933851570271,7.259592522515948,,1.9135276460906292,18.065398024663097,6.991653073670987,0.4516435425395541,1.645367646729445,0.43102584151231743,0.18009511712982387,0.435689287513227,0.18009511712982387,82.0541041506937,16.987849072415365,82.97827664254146,16.987849072415365,1.8988120731605413,4.073560186663436,0.08336254140730798,0.08315534517418617,7.006225416876811,7.182649051393013,17.093639267176073,17.46942782982697
19,ZTF18achbllm,ZTF18achbllm_20181113_SEDm_0_dereddened.csv,0.04710716,-8.466060020000441,-14012.096774193546,-7661.290322580637,-0.7156082760310984,0.0026807108933366033,-1.1645927810323435,0.0026807108933366033,0.001488351439528034,0.5003000532600445,8.167567323974144,0.6060119416688803,13.638122048087943,0.6060119416688803,1.3587316163262262,0.28969035003051663,13.035712748003487,0.7470330785189122,2.8236276678882763,0.36607682544334036,0.10307537045778362,0.00933284318337283,0.1717720693938174,0.00933284318337283,19.731926139425454,0.7256823639031489,32.880303245268806,0.7256823639031489,10.124133052701051,0.8104771539236469,0.023066170396634653,0.5203072351094845,2.920775860497623,0.8319078449732983,10.15010763302902,1.0878823972802563
20,ZTF18achbllm,ZTF18achbllm_20181115_SEDm_0_dereddened.csv,0.04710716,-6.466060020000441,-14012.096774193546,-8931.45161290322,-1.1208706153490873,8129.075296677885,-1.1423466156192168,8129.075296677885,0.0007015551714359905,0.18047578049897145,3.3602216634454054,622034.1376140263,2.7004344594174765,622034.1376140263,1.1916123746502014,1.437301917726408,5.447244353544045,550314.4939489722,0.899924563524345,0.8188096102316283,0.06581694728573431,28003.71899780732,0.05107489310047475,28003.71899780732,12.610992774136388,2202312.5203663814,9.784314077562158,2202312.5203663814,1.8776440620450525,7.5233019135444,8129.095296677915,8129.095298681281,550314.4939497081,550314.4939495814,2202312.520367182,2202312.5203792313
21,ZTF18acsyzca,ZTF18acsyzca_20181206_LCO-FLOYDS_0_dereddened.csv,0.01424367,-9.989981350001472,-18528.225806451606,-6108.870967741932,-1.2316640231517422,0.005048523147160109,-1.2298369114990395,0.005048523147160109,0.006765034916829146,0.003421706243344972,22.492651140626016,0.452299032615012,22.83976249581095,0.452299032615012,1.082589664781838,0.7931365108936518,22.272096921368664,0.5875910731774662,1.2210425364936333,0.6943638343391674,0.6205600977823316,0.01296494724845759,0.6232435534480201,0.01296494724845759,118.55951197686016,1.364128079657342,119.0939869408212,1.364128079657342,3.4126129894265125,2.2919739927133502,0.02844116599726181,0.026098824442723153,1.35506757957109,0.9096177239456348,3.6751561644795703,2.6672064413884438
22,ZTF18acvrfvv,ZTF18acvrfvv_20181219_SEDm_0_dereddened.csv,0.04133705,-6.464255829996546,-14012.096774193546,-4979.8387096774095,-1.0580671775391317,0.029163806816365136,-1.0544924106709916,0.029163806816365136,0.004949237617273715,0.008400465029830412,9.27503057790867,1.644971940126172,8.623340078166915,1.644971940126172,3.552713678800501e-15,0.9482645015589996,8.179991902638157,2.1237986072443857,0.2947146549121507,0.8885022225362131,0.4572677492451905,0.07526721360180336,0.441554699974831,0.07526721360180336,87.82823823606964,7.9192378226485935,84.76734030436455,7.9192378226485935,1.7972680621968775,4.749917261773582,0.049580780601845224,0.05034955420990017,2.144149540482935,2.302163487588356,8.120621908392296,9.234502784956138
23,ZTF19aaafica,ZTF19aaafica_20190102_LT_0_dereddened.csv,0.02306328,-5.081311219997588,-11048.38709677419,-6673.38709677419,-1.4384744555884983,0.013867096435988338,-1.112170673600064,0.013867096435988338,1.0359051324543382,0.14466856421878982,53312.30074121212,3.0466317157952045,9.077404377872385,3.0466317157952045,1.2037875550099544,219977.35559418114,5.073495288393656,4.10508026045115,1.2906189929587286,1.0811229852930186,0.40072954556214907,0.03539600644022415,0.2060066693681475,0.03539600644022415,74.41081619054063,3.764900933871774,39.57927231217127,3.764900933871774,4.8923151757781715,78.23912215041607,1.0559979439211282,0.16533165462723912,4.3031826976938214,4.245057226242606,6.173267110778372,78.32965411585573
24,ZTF19aaddzpk,ZTF19aaddzpk_20190114_NTT_0_dereddened.csv,0.05369276,-7.895578869996825,-12600.806451612894,-7379.032258064508,-1.0962214244160828,0.026430327028351464,-1.096842899991899,0.026430327028351464,0.015188418732312286,0.015294979140764284,6.507586709309036,1.5002049298870241,6.28634636084808,1.5002049298870241,0.4356382261463271,1.1987317282406214,5.62791717264242,1.6971384306152175,0.6625179895034745,0.8941247553383493,0.3277106855050221,0.08109384145495593,0.3231016811911741,0.08109384145495593,62.873398100814086,7.1746983273146006,61.98571244473942,7.1746983273146006,5.3564128488003,7.429593779678285,0.05048360625670232,0.05053683961614267,1.8218696273572403,1.9182643015966143,8.953628018561185,10.328366754671581
