,ztfname,filename,redshift,phase,v_x1,v_x2,V_Sil_5972_mean,V_err_Sil_5972_mean,V_Sil_5972_median,V_err_Sil_5972_median,V_lower_err_Sil_5972_median,V_higher_err_Sil_5972_median,pEW_Sil_5972_mean,pEW_err_Sil_5972_mean,pEW_Sil_5972_median,pEW_err_Sil_5972_median,pEW_lower_err_Sil_5972_median,pEW_higher_err_Sil_5972_median,pEW_Sil_5972_median_trap,pEW_Sil_5972_median_trap_err,pEW_lower_trap_err_Sil_5972_median,pEW_higher_trap_err_Sil_5972_median,FWHMv_Sil_5972_mean,FWHMv_err_Sil_5972_mean,FWHMv_Sil_5972_median,FWHMv_err_Sil_5972_median,FWHMA_Sil_5972_mean,FWHMA_err_Sil_5972_mean,FWHMA_Sil_5972_median,FWHMA_err_Sil_5972_median,FWHMA_lower_err_Sil_5972_median,FWHMA_higher_err_Sil_5972_median,V_Sil_err_low_5972_final,V_Sil_err_high_5972_final,pEW_err_trap_low_5972_final,pEW_err_trap_high_5972_final,FWHMA_err_low_5972_final,FWHMA_err_high_5972_final
45,ZTF19abzmnuk,ZTF19abzmnuk_20190924_SEDm_0_dereddened.csv,0.03953882,-6.492899199998647,-16693.548387096766,-4415.322580645152,-1.1145069637482528,0.07869831393244064,-1.1035453603765486,0.07869831393244064,0.034249953339032795,0.005730037734042257,123.55795764357714,23.176155669329287,129.9559109493745,23.176155669329287,4.908351044777878,7.419263608385572,109.16392102398403,30.678319122100987,10.052370941659444,3.9826183324483857,0.8573716374399236,0.25131869639985643,0.90565453978442,0.25131869639985643,164.41659312247415,21.274983129011424,173.81071872531993,21.274983129011424,14.623257206729617,5.5244053376402045,0.10582822332738169,0.09890664071066851,32.283268510269934,30.935748139319678,25.815974869717596,21.980535968767192
46,ZTF19acjwqvo,ZTF19acjwqvo_20191104_SEDm_0_dereddened.csv,0.052473,-7.886508520001371,-14576.612903225803,-9072.58064516128,-1.16198443656568,0.334980751152594,-1.1687488437003104,0.334980751152594,0.0024318297508210216,0.03358526042307553,1.8529542258922662,10.148819316987382,1.4840410285140817,10.148819316987382,0.20847497665812786,1.5162613967464718,3.0453834493703233,4.244503256805173,0.3129090685697052,0.43869547444383433,0.06726256886812189,0.8190165568757208,0.04311063170708995,0.8190165568757208,12.889217137622818,90.80593243304939,8.25189601256534,90.80593243304939,0.6011860543832671,20.7509192780959,0.35498957810459286,0.3566601748951633,4.256021614397991,4.267113968049976,90.80792250518407,93.14675526244369
47,ZTF19acjwqvo,ZTF19acjwqvo_20191105_SEDm_0_dereddened.csv,0.052473,-6.886508520001371,-15423.38709677419,-5544.354838709674,-1.1315105958355616,0.05876569671052253,-1.1310644019828349,0.05876569671052253,0.003113855086072608,0.0035596479868759893,10.179569066919754,3.3324537637896103,10.787713544362555,3.3324537637896103,0.4262506641364181,0.18677292243438576,10.108415554192913,3.7255724794307437,0.39957157579321995,0.18575907679454373,0.47162150996019275,0.15477324831100633,0.46947593117405373,0.15477324831100633,90.38032587171008,15.923177588942652,89.98937617355023,15.923177588942652,2.029891647012603,2.181197256741258,0.07884813678758384,0.07887340828985179,3.7469384494108806,3.730200629202577,16.052041758842304,16.071876243980387
48,ZTF19aclofmz,ZTF19aclofmz_20191105_SEDm_0_dereddened.csv,0.030792,-8.853881110000657,-16834.677419354834,-3004.032258064508,-1.0456444824661095,0.027422017756191963,-1.0438748497634744,0.027422017756191963,0.00612099360346852,0.0005631811485918977,34.11153148952728,3.4207460974759702,34.63906868891022,3.4207460974759702,1.681682338899364,0.4700347770716214,33.95241899482416,3.985344364928243,1.7108817298486119,0.21240414621728895,0.6165470340333035,0.06922147151084863,0.6216686253838462,0.06922147151084863,118.47127205034727,7.448448804604127,119.452124202925,7.448448804604127,4.551715936465372,0.7005072802006563,0.04809686139971171,0.04742780032789791,4.337059603071542,3.9910005297413327,8.729118372497963,7.481316731994627
49,ZTF19acnkeji,ZTF19acnkeji_20191107_SEDm_0_dereddened.csv,0.03527515,-8.463762500003213,-17116.935483870962,-4556.45161290322,-0.9349794444151949,0.03758938844527525,-0.9280606570093406,0.03758938844527525,0.011156753076244145,0.01057442353049205,8.029301722951363,6.90550957931624,8.020964889861508,6.90550957931624,1.5802675998158788,0.49159198809816657,8.021731758523439,9.698338286861574,1.4161494050124293,0.5011246932369171,0.32409509482934173,0.12297905754311693,0.3078491323235637,0.12297905754311693,62.47588233854847,10.261231368830966,59.36895883270972,10.261231368830966,16.109869830082197,8.85155039256073,0.059210142347281475,0.059048438594801925,9.801185880480084,9.711276511590889,19.100282069824864,13.551487503470703
50,ZTF19acoxgqw,ZTF19acoxgqw_20191109_SEDm_0_dereddened.csv,0.0322677,-7.69077457000094,-16411.290322580637,-3004.032258064508,-0.9348919859382318,0.07275876721285726,-0.9415188764219327,0.07275876721285726,0.005906855992120107,0.024942366040553596,47.84827025865795,10.620259982585571,47.707163375161294,10.620259982585571,3.682742059935999,3.9188080410559536,43.81339359696916,12.728153844073042,4.608569289630577,2.4698889073352372,0.761546801850403,0.18914746294824114,0.7604068420576076,0.18914746294824114,146.84103153134896,19.835057733144563,146.5612269646772,19.835057733144563,13.710141433804747,11.750705233474424,0.09299814486715671,0.09691527696131448,13.536794715726373,12.965579489285043,24.112185579331204,23.054470038610326
51,ZTF19acqehbt,ZTF19acqehbt_20191112_SEDm_0_dereddened.csv,0.05522577,-11.000000660002115,-20221.77419354838,-4415.322580645152,-1.2876856801991314,0.04781282120643394,-1.2941509586333853,0.04781282120643394,0.003814778874899575,0.01433472029882204,38.87880584120819,5.190264456971409,39.90631086466246,5.190264456971409,1.7686187587115576,1.296742910293582,37.06676098089986,6.2533441611006335,2.647772459254465,0.7025791256640489,0.8695077910473599,0.121100001352278,0.8787395782310483,0.121100001352278,165.84092705366925,12.89647076563777,167.51828852689323,12.89647076563777,8.611933262918354,3.0064357650471054,0.06796476216539386,0.0699154292555306,6.790803501291863,6.292688664234887,15.50755792295838,13.242266204026562
52,ZTF19acynije,ZTF19acynije_20191220_LT_0_dereddened.csv,0.01908516,-7.475000869999349,-18245.96774193548,-3850.8064516128943,-1.04757067487456,0.02134312615946788,-1.0481047536483552,0.02134312615946788,0.0023847272447828447,0.0027355030666177025,47.7009376976664,3.8646669433976704,47.44498135436,3.8646669433976704,0.9618026399987505,1.1386197731215066,46.982858413827884,5.058993154713799,0.9179321144584115,1.081393777962595,0.583520159707611,0.05447408937528759,0.580543536273936,0.05447408937528759,112.11711072119888,5.797791860517799,111.52380117818757,5.797791860517799,1.9145384281782325,1.9497238342350411,0.04147593905492777,0.04151771389544988,5.141596163274121,5.173279834153309,6.105722549449625,6.116846694798769
53,ZTF19aczeomw,ZTF19aczeomw_20191220_NTT_0_dereddened.csv,0.03583326,-8.601469150002231,-15423.38709677419,-6108.870967741932,-1.1718619885657549,0.027046671460994796,-1.16858909556227,0.027046671460994796,0.014634379211772268,0.020791679077160764,24.387525646709015,2.4123359946801792,23.69578028668882,2.4123359946801792,2.9233201641267357,3.9970507744162718,22.580174486223967,2.8079343139223916,2.7109133142959285,2.960683482619932,0.515909851316942,0.07078322503409212,0.5141248661023115,0.07078322503409212,98.76249777354957,7.322123261330016,98.32463911287141,7.322123261330016,10.165453513719527,9.336068947590709,0.050752032323619564,0.054114752761329446,3.9030175645171963,4.0804585276119765,12.527966083674666,11.864892433068139
54,ZTF19adcdgca,ZTF19adcdgca_20200102_SEDm_0_dereddened.csv,0.04677729,-5.932117559998005,-15282.258064516122,-7520.161290322576,-1.1248452505429343,0.01658150634897871,-1.1246713012371679,0.01658150634897871,0.0011702936662259097,0.0012567920002110836,2.98438628548893,0.6778529053185993,3.018166142498924,0.6778529053185993,0.08112525875861007,0.01772862853407789,3.0170574742725567,0.8916330680371345,0.0630245022315205,0.0008494672053851695,0.19787566191276096,0.048550176541593194,0.19908660526894062,0.048550176541593194,37.927318894365044,4.494680368045661,38.15962016442063,4.494680368045661,1.3719847353957608,0.6246699449348362,0.03662275368482701,0.03662906728992988,0.8938577156901675,0.8916334726847385,4.699414189561723,4.537881019925487
55,ZTF20aaaxacu,ZTF20aaaxacu_20200102_LT_0_dereddened.csv,0.02208516,-10.700374849999209,-17116.935483870962,-4556.45161290322,-1.1784516740468753,0.028460336894138225,-1.1771918469244635,0.028460336894138225,0.007958381542212678,0.0023713424632613297,31.658412005416537,3.258703348691151,31.63058136450128,3.258703348691151,0.9590011298207742,1.4880519548538695,30.776727776472477,3.497617040922575,1.04190345646416,1.0089584598409846,0.6309750475346765,0.07533914755030524,0.6323695671569385,0.07533914755030524,120.74630304609002,7.696803674576869,121.03518678961609,7.696803674576869,2.2989536314685726,3.469357641651257,0.04955209997443966,0.048558957284990496,3.649505141460134,3.6402365498188,8.032806147581462,8.442584275603291
56,ZTF20aacevxq,ZTF20aacevxq_20200107_SEDm_0_dereddened.csv,0.02082774,-9.309836410000573,-14294.354838709674,-6391.129032258061,-1.181397136930404,0.0745901842579556,-1.1781299381409358,0.0745901842579556,0.005880622505635061,0.003775080796226363,10.125910318016,3.9202435564682045,9.68747200963249,3.9202435564682045,0.772141586768848,0.8891505160148196,8.97155458667844,4.288518248543426,0.8940652584718107,0.20418084098139827,0.3653168725522107,0.2144945505154816,0.32893676433448915,0.2144945505154816,69.89616304562108,20.180678447267336,62.97212608391965,20.180678447267336,1.0515513683174937,7.9561569783219666,0.09482163663466303,0.09468565339242742,4.380723850517884,4.293376128865702,20.208056385318475,21.692399969936513
57,ZTF20aahqbib,ZTF20aahqbib_20200128_SEDm_0_dereddened.csv,0.05558274,-6.434718359996623,-18810.48387096773,-2298.3870967741896,-1.0293367741059696,0.036669962031487105,-1.027330671466915,0.036669962031487105,0.006086629784345762,0.007720945189858184,34.315252752614654,3.636386611266643,33.71101066251768,3.636386611266643,0.11697174283065315,2.07493439439123,32.71989008026453,4.594018377159763,0.37354204269460484,1.7710382025787628,0.8318282235247648,0.09327428328944729,0.8261933049085637,0.09327428328944729,159.92589526152983,9.971153369727382,158.86278978935297,9.971153369727382,1.6900540693041473,5.1616601132953726,0.05717167170739555,0.05747397910571414,4.609179808527986,4.923574023478782,10.113366515646373,11.227939911123952
58,ZTF20aakzezp,ZTF20aakzezp_20200104_NTT_0_dereddened.csv,0.04783474,-15.726773009999306,-14012.096774193546,-4274.193548387091,-0.978641685143302,0.031985331616477014,-0.9765551994485189,0.031985331616477014,0.011575167538803537,0.005847755228271057,8.128725578210481,1.3299031107211652,8.14015923776578,1.3299031107211652,0.7688096404175796,0.4740798917738312,7.907993448221237,1.5131094234377476,0.7014763283641052,0.3446107537866139,0.5007085036180765,0.08335234943436373,0.5060349812380056,0.08335234943436373,96.41398325430603,8.714042928633344,97.41085615560132,8.714042928633344,7.056228613002559,2.8650678522396804,0.054015378024760724,0.052515499070839675,1.667803695448388,1.5518558885803446,11.212711821901998,9.172957972213874
50,ZTF20aamkyyx,ZTF20aamkyyx_20200214_SEDm_0_dereddened.csv,0.04968179,-5.0016893400024856,-15987.903225806447,-4415.322580645152,-1.1849713990311306,0.028934680982582738,-1.1864432126825015,0.028934680982582738,0.0015038104317600949,0.009815451647178019,36.12291381190625,4.250374996368628,38.17443255464705,4.250374996368628,1.8603159755485519,1.0750730533791568,35.42783178543475,4.6150877259995475,4.957685634863083,0.6571742775995634,0.5909893407100868,0.08244027411038977,0.5920624887131776,0.08244027411038977,113.0685702308386,7.826404325356416,113.28319414789348,7.826404325356416,6.017993202941677,2.9771464871080364,0.0489737330935885,0.05055419536826203,6.773306546495548,4.661642709368682,9.872631202197812,8.373530072177285
60,ZTF20aammhli,ZTF20aammhli_20200211_SEDm_0_dereddened.csv,0.02427873,-9.721517860001768,-19657.25806451612,-7802.419354838705,-1.35332200929686,0.07646898458331094,-1.353108380883004,0.07646898458331094,0.004549137584443992,0.004182540829610726,22.26550598531074,6.6356511930669555,22.632875976901097,6.6356511930669555,1.059728638064105,1.3826302414347293,21.15713417813552,6.89768553273247,1.2872262151712492,1.1659144419837988,0.5866368709747093,0.18950855142302306,0.5896789951572177,0.18950855142302306,111.66103156865108,20.592421708587576,112.26215102621791,20.592421708587576,5.692321839679454,7.043549371418133,0.09660417910248009,0.09658328310404307,7.01676685072911,6.99552872873046,21.36469891551951,21.763717962974837
61,ZTF20aammhli,ZTF20aammhli_20200213_Lick-3m_0_dereddened.csv,0.02427873,-7.721517860001768,-19092.741935483864,-4415.322580645152,-1.2579039004494117,0.007767588168380853,-1.256547715671525,0.007767588168380853,0.004152759695797199,0.002012496329009705,52.6906665793265,1.3642264058213383,53.07214299428598,1.3642264058213383,1.1649679536344681,0.8619306037063866,52.31519853507219,1.7731806779820267,1.3562729778815452,0.7884047549687085,0.6764646818400821,0.020370261733269897,0.6802653474179157,0.020370261733269897,129.13750613055322,2.096374661378882,129.8695100084842,2.096374661378882,2.610253101901509,1.343824687365507,0.028807998583367727,0.028024061778665947,2.232408140842636,1.9405545017922248,3.347866182639006,2.4901107427671616
62,ZTF20aaodkvl,ZTF20aaodkvl_20200217_SEDm_0_dereddened.csv,0.0251175,-9.550110680000216,-15987.903225806447,-8790.322580645152,-1.2057963733056596,0.027023483492008855,-1.2043659975039898,0.027023483492008855,0.003800130915722468,0.0014090591097031138,7.337979211977796,2.4283864651560463,6.844493176425523,2.4283864651560463,4.56021264679275e-05,1.077959040523482,6.62059926797885,2.783230705773303,0.20131283510236614,1.032893541366554,0.20371300694315048,0.07206721174799285,0.18262713406347242,0.07206721174799285,38.94853821541871,7.304417547959434,34.92229001525902,7.304417547959434,0.0007952959045586642,5.955380811910179,0.047289368901085,0.04706019415335952,2.7905017504270284,2.968710533102899,7.304417591254849,9.424493425633319
63,ZTF20aapcmur,ZTF20aapcmur_20200225_SEDm_0_dereddened.csv,0.04221969,-6.192592369996419,-18245.96774193548,-5262.096774193546,-1.1903514573650642,0.017543760497078943,-1.1897289576714565,0.017543760497078943,0.004089704602622432,0.0018456512360575195,25.264007011043063,1.9348096148344833,25.77666857461233,1.9348096148344833,1.0195796868625244,0.14949064680294458,25.130128136771635,2.4890176700618025,1.0071722853385332,0.15468023723898403,0.5479396352804425,0.04437115598835964,0.5507360906375722,0.04437115598835964,104.81682780934005,4.74627427604142,105.35101010150902,4.74627427604142,2.728359636961882,0.9603373161935964,0.03801413933874107,0.03764057711255582,2.6850707577704407,2.493819347441228,5.474583619967392,4.84245467343644
64,ZTF20aatvzmm,ZTF20aatvzmm_20200331_SEDm_0_dereddened.csv,0.03151248,-6.795530529998359,-15987.903225806447,-4274.193548387091,-1.0533349002077197,0.013336307899487598,-1.055886502907228,0.013336307899487598,0.000692402092586496,0.004231873105179865,29.391085035212857,1.7469290623655476,29.70153417157551,1.7469290623655476,0.6167837491691139,0.873890830657978,28.76970869187544,1.979054933342409,1.2067510735588052,0.8763586927752975,0.5336419441838289,0.035015131093761344,0.5359671525705296,0.035015131093761344,102.51436284208339,3.62272644396049,102.94607888194423,3.62272644396049,2.8073372120330116,1.9741399848576486,0.0333542700679503,0.03399163530000264,2.317953101924682,2.164408230346058,4.58315274781846,4.125696979612581
65,ZTF20aaumsrr,ZTF20aaumsrr_20200409_Other_0_dereddened.csv,0.00733461,-6.546653819998028,-15564.51612903225,-3427.4193548387047,-0.9576588112909256,0.020424133690234325,-0.955739270582983,0.020424133690234325,0.00964769512858292,0.003523979245048462,33.896308568671536,2.4786064521353155,34.361609028097625,2.4786064521353155,1.6843315737782811,0.763242417842167,32.445304739264614,2.9992896530720023,1.388944801815067,0.23725352689098098,0.6791977906849346,0.05632875905338907,0.6811469117426872,0.05632875905338907,130.8697203310797,5.56446001151381,131.22950754345766,5.56446001151381,3.7785804909371365,1.5872834808061145,0.042588122062062785,0.04072591775328893,3.3052845695210373,3.008658780760454,6.726134532272381,5.786422389367739
66,ZTF20aaurhzc,ZTF20aaurhzc_20200417_SEDm_0_dereddened.csv,0.03326635,-6.388502929999959,-17822.580645161288,-5826.612903225803,-1.1834596870326233,0.02265164158330108,-1.1825353444206739,0.02265164158330108,0.0026699206912376115,0.006926471741981824,34.481957519470434,2.808998303995685,33.30655949057091,2.808998303995685,7.105427357601002e-15,2.801955787133154,31.433720831514616,2.8700976494734918,1.0371092774866946,2.351937732819962,0.6264130804237611,0.06532372019667171,0.6158636850303731,0.06532372019667171,119.85589112738538,6.129238533299338,117.79736940363728,6.129238533299338,2.080618563480507,4.843069631197757,0.042808448937089814,0.043686976953820164,3.0517300291739824,3.7106699686950826,6.4727535566234184,7.811714821389181
67,ZTF20aavnnat,ZTF20aavnnat_20200424_SEDm_0_dereddened.csv,0.03219172,-11.270786209999642,-15846.77419354838,-5262.096774193546,-1.1988958764646651,0.044786280405292186,-1.201301226976749,0.044786280405292186,0.0019015529398554755,0.004829740939588966,13.802832234667871,3.2338896388800857,13.550165409015674,3.2338896388800857,0.6389225823629657,0.8581806337649509,13.091029417579936,3.168794884103989,0.789042084496516,0.5665913361626079,0.47880367869708806,0.11742473356343891,0.46699925942129683,0.11742473356343891,91.5677025564314,12.11553541668022,89.28820825738876,12.11553541668022,3.4847301879788533,3.5435275403583106,0.06482663065772992,0.06504594665544282,3.2655548423859333,3.219050599126727,12.606726098232004,12.623105238494631
68,ZTF20aavrloz,ZTF20aavrloz_20200425_SEDm_0_dereddened.csv,0.04337762,-10.383502670003509,-17116.935483870962,-5685.483870967735,-1.1008983788870674,0.03378606492162046,-1.1000613615994217,0.03378606492162046,0.007161216418124191,0.004069045735658071,21.32474015879521,3.3266326485453446,22.452405585193283,3.3266326485453446,1.0309676249561892,1.0859296531311535,20.951234290483434,3.522537801874296,1.8752754297586731,0.9962148098123712,0.5283460810179332,0.08916134501900053,0.5450514729230358,0.08916134501900053,101.34732856297742,9.16639037106425,104.56828024557944,9.16639037106425,4.940643289826979,3.8381914421834407,0.05453666462580259,0.05403021181372267,3.9906052802914465,3.660698910443591,10.413100813496994,9.93752614998268
69,ZTF20aavxraf,ZTF20aavxraf_20200310_LCO-FLOYDS_0_dereddened.csv,0.02439438,-15.29999492999923,-19233.87096774193,-5826.612903225803,-0.9625460933987589,0.041537402864343605,-0.9709788073082817,0.041537402864343605,0.03563079149430892,0.039713453199804294,4.103693364037166,0.7201774867325103,4.469410319476952,0.7201774867325103,0.9289455605384155,1.00593988692288,3.7719235643134708,0.7334169468319485,0.9396359620745792,0.6215897353919738,0.5605186301779904,0.11260810060791987,0.6275236930940838,0.11260810060791987,107.94068985243653,11.308466783802851,120.79575363704316,11.308466783802851,42.58330452945054,15.84168974391621,0.07472576303009121,0.07746750561637268,1.1919799323495834,0.9613918124495138,44.059269690364765,19.46382683191752
70,ZTF20aaymbjk,ZTF20aaymbjk_20200509_SEDm_0_dereddened.csv,0.02766247,-6.811501479998697,-17963.70967741935,-8084.677419354834,-0.9364067691291735,3671626293180.291,-0.9838530503000804,3671626293180.291,0.013711160353806665,0.27909124950107966,7.20519602375891,1816338171834208.5,1.9222113597261787,1816338171834208.5,0.8167444532175274,7.216967916715194,4.02329182168469,1.815390051996196e+16,1.371001916123822,1.151696708551156,0.039666520081192445,1221666170801.1257,0.022537465602017415,1221666170801.1257,7.635157891359238,999417923237265.8,4.338827723704526,999417923237265.8,0.637599223343296,4.2421399826924295,3671626293180.311,3671626293180.311,1.815390051996196e+16,1.815390051996196e+16,999417923237265.8,999417923237265.8
71,ZTF20aazgtmp,ZTF20aazgtmp_20200516_SEDm_0_dereddened.csv,0.02370821,-8.144827570002235,-15423.38709677419,-2439.5161290322503,-1.0269986989293554,0.024531140194097547,-1.025748961235856,0.024531140194097547,0.00576784764723381,0.0016013199311538542,21.71764643013961,2.3523224029837007,21.772650809429702,2.3523224029837007,0.5051351006761668,0.5463828826457942,21.179049298606607,3.140406902287032,0.8865697711581252,0.60995404567628,0.5404379941060442,0.061910912570354214,0.5387645913711598,0.061910912570354214,103.90569572006687,6.668680650382475,103.59331054320137,6.668680650382475,3.5189403357770828,2.005054682628663,0.0452000973352122,0.04458334933942848,3.263152075993916,3.1990935356392587,7.540175243556648,6.963587142925459
72,ZTF20aazhzna,ZTF20aazhzna_20200516_SEDm_0_dereddened.csv,0.03656528,-6.909999089999474,-16552.419354838705,-3568.548387096765,-1.147528599314041,0.028913700788149862,-1.146122704879407,0.028913700788149862,0.004435158659603668,0.002378005039695359,42.476936361658424,5.216796390555464,42.94982400118096,5.216796390555464,1.416823405269134,0.5466397312286074,42.32482108493981,6.815725477085416,1.7815343731953637,0.048018946154178656,0.5431190159448936,0.07559890665597427,0.5442802040325287,0.07559890665597427,104.03164438003206,7.832328922710622,104.25846773284229,7.832328922710622,2.403007123022761,2.0469205234432497,0.04925188413765027,0.04901132539604963,7.044712804782592,6.815894629333774,8.192668648665553,8.095385104046782
74,ZTF20abaunmw,ZTF20abaunmw_20200525_LCO-FLOYDS_0_dereddened.csv,0.00869363,-5.36476735999895,-15987.903225806447,-8790.322580645152,-1.5511547076513246,0.029802759294642447,-1.3960617373208004,0.029802759294642447,0.8852992998467603,0.2991450830393993,47.81010547609671,1.5484195187892893,12.4764377098251,1.5484195187892893,4.146918003834395,290.27674837465594,9.784795172799068,1.6989323636777784,3.3904468635744034,0.4066241884688896,0.8913965101776993,0.08737587787869244,0.5785155456807842,0.08737587787869244,165.9109547596637,8.016690554430314,109.96742675803944,8.016690554430314,33.426221492987736,305.10801688804423,0.9058007985832585,0.3206259888436519,3.792294966253716,1.7469156839984425,34.37411250845275,305.2133176923978
75,ZTF20abavxpk,ZTF20abavxpk_20200525_SEDm_0_dereddened.csv,0.03018042,-5.750543280002603,-15846.77419354838,-5403.225806451606,-1.1680167215106827,0.032108766773887916,-1.1679602972547407,0.032108766773887916,0.001686691097245311,0.003120801929137204,22.827408435761804,3.7258091765615626,23.042748358984973,3.7258091765615626,2.5114393351809507,0.40076807811630255,22.053662691413564,4.430589146811839,1.361461510662912,0.3319730864723483,0.4796110446372093,0.08436778893749955,0.47766421331135867,0.08436778893749955,91.80796354164819,8.692518803228852,91.44131244461005,8.692518803228852,3.230473472340986,1.5222366546467003,0.052153037657388684,0.05226007297606183,4.63505098492599,4.443008701093082,9.27339430844963,8.824799577170982
76,ZTF20abazekd,ZTF20abazekd_20200523_SEDm_0_dereddened.csv,0.05443432,-6.49292183000216,-16270.161290322576,-4979.8387096774095,-1.094923889995937,0.042222289050707205,-1.0944920613410254,0.042222289050707205,0.003043597664183484,0.0027501733613251424,20.566509991349086,3.9712111386587106,20.7318406133762,3.9712111386587106,0.422274917163167,0.5706918638872451,19.68936479780855,4.662645665297666,0.4634068830679814,0.19558039469057686,0.5554976959298707,0.10811448955769248,0.5513313788907446,0.10811448955769248,106.57601190510009,11.455288189677386,105.79743762747148,11.455288189677386,2.1288319362632873,3.080778363582335,0.06233184592505851,0.062311761322341716,4.685617412827673,4.6667457924025,11.651418493961012,11.86232788427631
77,ZTF20abeeahl,ZTF20abeeahl_20200609_SEDm_0_dereddened.csv,0.04888182,-7.608573760000581,-16129.032258064508,-5967.741935483864,-1.145145647286745,0.025907439852995116,-1.1439491914988165,0.025907439852995116,0.0036472485218533427,0.0017708446672109492,5.966245522111985,0.8400756977293397,6.139909937839163,0.8400756977293397,0.22046260913759577,0.14437972079766484,5.929743412294916,0.8459104416373833,0.3232246198281959,0.10896142339366273,0.43611422499357355,0.06571243574740718,0.43608618887233397,0.06571243574740718,83.54062547468874,7.018426273817788,83.52986534263437,7.018426273817788,2.096498480077998,2.2769287836443093,0.04616291003532905,0.04596789037584588,0.9055598434859149,0.852899212720428,7.324862677073557,7.378530480170411
78,ZTF20abeeytg,ZTF20abeeytg_20200613_SEDm_0_dereddened.csv,0.0427352,-7.357674309998401,-14435.483870967735,-3004.032258064508,-0.9823735778363247,0.04046303863345935,-0.9786860958239822,0.04046303863345935,0.005151010852198626,0.00218348347777402,13.62046552750888,2.51313425910936,13.550979676401148,2.51313425910936,0.7630090143580552,0.8290811124677369,13.085070755169195,2.7688894045096037,0.8203992952793856,0.7762924386239666,0.5495087825160101,0.10171828114664226,0.5429246157856558,0.10171828114664226,105.79551439423696,11.017983542616427,104.55338506559019,11.017983542616427,1.4792651053631458,5.323232029361744,0.060789587007621104,0.06052190883399418,2.8878718008423543,2.8756527058513677,11.116842474251017,12.236533846796208
79,ZTF20abfhway,ZTF20abfhway_20200619_SEDm_0_dereddened.csv,0.04693154,-5.926648400003614,-15423.38709677419,-5262.096774193546,-1.0100239500687689,0.027975330708219916,-1.0090668160400145,0.027975330708219916,0.005978894586723183,0.003717111389491829,21.842001432777643,3.273952809791526,21.994072745432714,3.273952809791526,1.774593164570519,1.231986045848492,21.145842174126628,3.368377178242724,1.8359164173325857,1.1005540373129907,0.4405872627559061,0.07593095768739358,0.432406470468919,0.07593095768739358,84.75089312100806,7.610801505901078,83.1802183002792,7.610801505901078,4.166947399721191,4.340064155561071,0.04860710241729176,0.048221198509563024,3.8362160922369495,3.5436117174363697,8.676851398650856,8.761304494001573
80,ZTF20abfsemq,ZTF20abfsemq_20200622_SEDm_0_dereddened.csv,0.04745839,-6.096234040000127,-18104.838709677417,-3427.4193548387047,-1.1609838459631057,0.012363191568992701,-1.161949710991161,0.012363191568992701,0.0007390557978349723,0.0035387685958024277,52.26470566780452,2.181354827292069,52.633285106476045,2.181354827292069,1.0436297059350481,0.5850523614683567,51.259669157720104,2.4395516378431115,1.785816560875813,0.29818405921232777,0.6715427591415859,0.03224238867804453,0.6751399923750472,0.03224238867804453,128.57938247704263,3.3473862767935603,129.25708961777855,3.3473862767935603,3.1171168107670706,0.8273369670687698,0.032385261775349186,0.03285968074822426,3.0233347454096653,2.4577074534759724,4.573993014646232,3.448112721931289
81,ZTF20abijfqq,ZTF20abijfqq_20200625_LT_0_dereddened.csv,0.0028543,-19.85977498000284,-16552.419354838705,-9495.967741935478,-1.4513206386609574,0.010053411574424386,-1.4509270487169807,0.010053411574424386,0.00276469552561521,0.002514093999517522,11.97805000567202,1.1009334248036575,12.42235999010498,1.1009334248036575,1.520879440854992,0.7445063494807829,11.946827627934047,1.510329609528297,1.8143665711388552,0.7717483292434335,0.2940949858412957,0.027594570071969925,0.3032724533637263,0.027594570071969925,55.810700537985525,2.6980678090927395,57.55320998603929,2.6980678090927395,4.397198181505144,1.056071833067249,0.030426630598334583,0.0303629992243163,2.3607248005398818,1.6960810750397308,5.15896518207815,2.8973880684265465
83,ZTF20abjfufv,ZTF20abjfufv_20200917_Keck_0_dereddened.csv,0.03129,-5.494113599997945,-14153.225806451606,-4133.064516129023,-1.0242869508142194,0.010645678179257444,-1.0220215826494439,0.010645678179257444,0.015912603264220067,0.014941353154924581,7.476030088133816,0.34108552591037355,7.829029700615956,0.34108552591037355,0.8808585666163297,0.2377345251499898,7.35468178191718,0.33512453365609735,0.8805388522682956,0.10240163105275625,0.6001354699044352,0.02932341914803684,0.6100701209681485,0.02932341914803684,115.39529973659054,2.8946678501348826,117.32751347287103,2.8946678501348826,6.383892839095178,1.6238351316880186,0.03914527112737726,0.038345966804627464,0.9421555728287043,0.35042052893699244,7.009507097054342,3.31902734208514
84,ZTF20abjfufv,ZTF20abjfufv_20200917_SEDm_0_dereddened.csv,0.03129,-5.494113599997945,-17540.32258064516,-6955.645161290318,-1.2111514784022166,0.0700533491009904,-1.2078529511305467,0.0700533491009904,0.011224740098379682,0.03937720832228986,7.179394233260977,2.736615378853714,7.194606551915099,2.736615378853714,0.4531032515089161,0.5606103177541241,6.67899840111486,2.89099479476627,1.2289740647297365,0.4675676887653381,0.5609076967464958,0.19279810807391654,0.5490948709988333,0.19279810807391654,107.23064172059576,18.945000720980733,104.9623173068012,18.945000720980733,3.752827075341659,5.729959515300893,0.09094692742142824,0.10036190798831401,3.1413736096083826,2.928561156428704,19.313124122610972,19.79256144022162
