Unnamed: 0,Dereddened File Name,ztfname,Phase of spectrum,z,wl_x1_Ti,wl_x2_Ti,integral,SNR
34,ZTF20aamkyyx_20200214_SEDm_0_dereddened.csv,ZTF20aamkyyx,-5.0016893400024856,0.04968179,6286.290322580646,6467.741935483871,76.28546777476106,7.789235979583897
35,ZTF20aammhli_20200213_Lick-3m_0_dereddened.csv,ZTF20aammhli,-7.721517860001768,0.02427873,6272.177419354839,6429.435483870968,150.45819238750613,8.486072507759092
36,ZTF20aaodkvl_20200217_SEDm_0_dereddened.csv,ZTF20aaodkvl,-9.550110680000216,0.0251175,6233.870967741936,6423.387096774194,71.08297198891404,6.817338936057067
37,ZTF20aapcmur_20200225_SEDm_0_dereddened.csv,ZTF20aapcmur,-6.192592369996419,0.04221969,6237.903225806452,6405.241935483871,30.14648812836583,13.97619990921582
38,ZTF20aatvzmm_20200331_SEDm_0_dereddened.csv,ZTF20aatvzmm,-6.795530529998359,0.03151248,6747.983870967742,6899.193548387097,38.893003397146344,15.235046960319211
39,ZTF20aaumsrr_20200409_Other_0_dereddened.csv,ZTF20aaumsrr,-6.546653819998028,0.00733461,6237.903225806452,6435.483870967742,36.939465673667314,5.231256056154826
40,ZTF20aaurhzc_20200417_SEDm_0_dereddened.csv,ZTF20aaurhzc,-6.388502929999959,0.03326635,6264.112903225807,6481.854838709678,74.82110778557222,8.883967198791973
41,ZTF20aavnnat_20200424_SEDm_0_dereddened.csv,ZTF20aavnnat,-11.270786209999642,0.03219172,6266.129032258064,6445.564516129032,91.65506243899557,5.391481765149115
42,ZTF20aavrloz_20200425_SEDm_0_dereddened.csv,ZTF20aavrloz,-10.383502670003509,0.04337762,6296.370967741936,6429.435483870968,42.986236120834974,6.397159459581363
43,ZTF20aaymbjk_20200509_SEDm_0_dereddened.csv,ZTF20aaymbjk,-6.811501479998697,0.02766247,6268.145161290323,6665.322580645162,37.26802090963798,6.159694659782511
44,ZTF20aazgtmp_20200516_SEDm_0_dereddened.csv,ZTF20aazgtmp,-8.144827570002235,0.02370821,6284.274193548387,6409.274193548387,8.598332970051445,9.345905566883625
45,ZTF20aazhzna_20200516_SEDm_0_dereddened.csv,ZTF20aazhzna,-6.909999089999474,0.03656528,6270.161290322581,6461.693548387097,0.9887534735521513,5.17725824254434
46,ZTF20aazkxcw_20200512_SEDm_1_dereddened.csv,ZTF20aazkxcw,-8.92959633999999,0.03527774,6183.467741935484,6425.403225806452,16.8178363986907,11.285593295992133
47,ZTF20abavxpk_20200525_SEDm_0_dereddened.csv,ZTF20abavxpk,-5.750543280002603,0.03018042,6739.91935483871,6923.387096774194,46.14398717248196,6.36522635793629
48,ZTF20abazekd_20200523_SEDm_0_dereddened.csv,ZTF20abazekd,-6.49292183000216,0.05443432,6225.806451612903,6427.41935483871,7.90899482859237,4.686352498479854
49,ZTF20abeeahl_20200609_SEDm_0_dereddened.csv,ZTF20abeeahl,-7.608573760000581,0.04888182,6280.241935483871,6473.790322580646,73.70760892486959,8.420320636040925
50,ZTF20abeeytg_20200613_SEDm_0_dereddened.csv,ZTF20abeeytg,-7.357674309998401,0.0427352,6201.612903225807,6421.370967741936,19.74595766314826,5.640469708812359
51,ZTF20abfhway_20200619_SEDm_0_dereddened.csv,ZTF20abfhway,-5.926648400003614,0.04693154,6715.725806451614,6881.048387096775,32.68658668576376,7.292470053514133
52,ZTF20abfsemq_20200622_SEDm_0_dereddened.csv,ZTF20abfsemq,-6.096234040000127,0.04745839,6723.790322580646,6826.612903225807,49.97031114205174,18.61359068659857
53,ZTF20abijfqq_20200625_LT_0_dereddened.csv,ZTF20abijfqq,-19.85977498000284,0.0028543,6276.209677419355,6441.532258064516,132.15306800232668,8.509922088956666
54,ZTF20ableiem_20200717_SEDm_0_dereddened.csv,ZTF20ableiem,-7.338921750000736,0.01560413,6475.806451612903,6562.5,48.731630063517,4.976549588282724
55,ZTF20abmoans_20200722_SEDm_0_dereddened.csv,ZTF20abmoans,-7.56180845000199,0.03108456,6296.370967741936,6467.741935483871,63.90533588971482,6.759366000945091
56,ZTF20abqbzuv_20200804_SEDm_0_dereddened.csv,ZTF20abqbzuv,-10.2213316999987,0.02657839,6754.032258064516,6846.774193548387,169.8059331261124,4.971387837118099
57,ZTF20abqmtsh_20200811_SEDm_0_dereddened.csv,ZTF20abqmtsh,-6.572433820001606,0.02495727,6318.548387096775,6485.887096774194,43.32104023241777,7.010648774499176
58,ZTF20abszyjg_20200821_SEDm_0_dereddened.csv,ZTF20abszyjg,-6.901074319997861,0.04492331,6292.33870967742,6449.596774193549,54.35623115427279,7.385753658343374
59,ZTF20abtctgr_20200817_GTC_0_dereddened.csv,ZTF20abtctgr,-10.529428529996949,0.03991305,6256.048387096775,6429.435483870968,62.87464942612587,20.37138607901208
60,ZTF20abthxfr_20200820_SEDm_0_dereddened.csv,ZTF20abthxfr,-9.16122113000165,0.04005391,6256.048387096775,6463.709677419355,48.39869968139021,4.589945743314402
61,ZTF20acduffd_20200924_SEDm_0_dereddened.csv,ZTF20acduffd,-10.206831169998622,0.01954352,6772.177419354839,6907.25806451613,213.1277091405326,6.096689331461805
62,ZTF20acduffd_20200925_SEDm_0_dereddened.csv,ZTF20acduffd,-9.206831169998622,0.01954352,6227.822580645162,6558.467741935484,195.26361891820648,5.94678118701449
63,ZTF20acduffd_20200927_SEDm_0_dereddened.csv,ZTF20acduffd,-7.2068311699986225,0.01954352,6237.903225806452,6314.5161290322585,155.515299567444,6.148525235131241
64,ZTF20acojxtb_20201105_NTT_0_dereddened.csv,ZTF20acojxtb,-5.643238860000565,0.05588531,6260.080645161291,6459.677419354839,67.43199276703945,5.575569593378939
65,ZTF20acoyyly_20201110_SEDm_0_dereddened.csv,ZTF20acoyyly,-5.775197329996445,0.0475529,6504.032258064516,6608.870967741936,-2.070893157653984,7.277336230700071
66,ZTF20acuosvy_20201202_SEDm_0_dereddened.csv,ZTF20acuosvy,-5.615248249996512,0.00790221,6627.0161290322585,6717.741935483871,82.40172791686615,14.3904900325603
67,ZTF20acvziuf_20201210_CMO-2.5m_0_dereddened.csv,ZTF20acvziuf,-12.088886899997306,0.01721191,6836.6935483870975,6961.693548387097,53.58807961651968,4.41587396319034
68,ZTF20acvziuf_20201210_SEDm_0_dereddened.csv,ZTF20acvziuf,-12.088886899997306,0.01721191,6217.741935483871,6356.854838709678,68.65328424210463,8.529829552359418
69,ZTF20acynjjo_20201222_SEDm_0_dereddened.csv,ZTF20acynjjo,-11.65692890000355,0.01587344,6239.91935483871,6356.854838709678,83.62377367765646,7.950872213373818
